10.63	-29.7464
10.64	-29.7344
10.65	-29.7221
10.66	-29.7094
10.67	-29.6966
10.68	-29.6834
10.69	-29.6699
10.7	-29.6562
10.71	-29.6422
10.72	-29.6279
10.73	-29.6134
10.74	-29.5985
10.75	-29.5834
10.76	-29.568
10.77	-29.5524
10.78	-29.5364
10.79	-29.5202
10.8	-29.5037
10.81	-29.4869
10.82	-29.4699
10.83	-29.4525
10.84	-29.4349
10.85	-29.417
10.86	-29.3989
10.87	-29.3804
10.88	-29.3617
10.89	-29.3427
10.9	-29.3235
10.91	-29.3039
10.92	-29.2841
10.93	-29.264
10.94	-29.2437
10.95	-29.223
10.96	-29.2021
10.97	-29.1809
10.98	-29.1595
10.99	-29.1378
11	-29.1157
11.01	-29.0935
11.02	-29.0709
11.03	-29.0481
11.04	-29.025
11.05	-29.0016
11.06	-28.978
11.07	-28.954
11.08	-28.9299
11.09	-28.9054
11.1	-28.8807
11.11	-28.8557
11.12	-28.8304
11.13	-28.8048
11.14	-28.779
11.15	-28.7529
11.16	-28.7266
11.17	-28.6999
11.18	-28.673
11.19	-28.6459
11.2	-28.6184
11.21	-28.5907
11.22	-28.5628
11.23	-28.5345
11.24	-28.506
11.25	-28.4772
11.26	-28.4482
11.27	-28.4188
11.28	-28.3893
11.29	-28.3594
11.3	-28.3293
11.31	-28.2989
11.32	-28.2683
11.33	-28.2373
11.34	-28.2061
11.35	-28.1747
11.36	-28.143
11.37	-28.111
11.38	-28.0788
11.39	-28.0462
11.4	-28.0135
11.41	-27.9804
11.42	-27.9471
11.43	-27.9136
11.44	-27.8797
11.45	-27.8456
11.46	-27.8113
11.47	-27.7767
11.48	-27.7418
11.49	-27.7067
11.5	-27.6713
11.51	-27.6356
11.52	-27.5997
11.53	-27.5635
11.54	-27.527
11.55	-27.4903
11.56	-27.4534
11.57	-27.4162
11.58	-27.3787
11.59	-27.3409
11.6	-27.3029
11.61	-27.2647
11.62	-27.2262
11.63	-27.1874
11.64	-27.1484
11.65	-27.1091
11.66	-27.0696
11.67	-27.0298
11.68	-26.9897
11.69	-26.9494
11.7	-26.9089
11.71	-26.868
11.72	-26.827
11.73	-26.7856
11.74	-26.7441
11.75	-26.7022
11.76	-26.6602
11.77	-26.6178
11.78	-26.5752
11.79	-26.5324
11.8	-26.4893
11.81	-26.446
11.82	-26.4024
11.83	-26.3586
11.84	-26.3145
11.85	-26.2701
11.86	-26.2255
11.87	-26.1807
11.88	-26.1356
11.89	-26.0903
11.9	-26.0447
11.91	-25.9989
11.92	-25.9528
11.93	-25.9065
11.94	-25.8599
11.95	-25.8131
